PlayerId;TeamId;FranchiseId;First Name;Last Name;Nick Name;Height;Weight;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired;Hand
5474;-1;-1;Dominic;Amyot;;65;145;2009-2-1;Montreal;QC;Canada;;;0;Right
5475;-1;-1;Mark;Karl;;70;158;2009-11-23;Atlanta;GA;The United States;;;0;Left
5476;-1;-1;Evan;DiPietro;;70;149;2009-8-8;Toronto;ON;Canada;;;0;Left
5477;-1;-1;Jonathan;Roy;;72;219;2009-2-24;Senneterre;QC;Canada;;;0;Left
5478;-1;-1;Eric;Lepone;;68;178;2009-12-11;Brampton;ON;Canada;;;0;Left
5479;-1;-1;Maksim;Medvedyev;;73;211;2009-4-27;Fyodorovka;KOS;Kazakhstan;;;0;Left
5480;-1;-1;Mike;Dubeski;;67;145;2009-2-14;North Bay;ON;Canada;;;0;Left
5481;-1;-1;Derrick;Painchaud;;67;136;2009-5-30;Medicine Hat;AB;Canada;;;0;Right
5482;-1;-1;Christopher;Larouche;;64;135;2009-5-26;Lévis;QC;Canada;;;0;Left
5483;-1;-1;Taylor;Cutting;;70;162;2009-3-31;Lakeshore;ON;Canada;;;0;Left
5484;-1;-1;Jakub;Hajek;;68;184;2009-3-19;Ústí nad Orlicí;PAR;Czech Republic;;;0;Left
5485;-1;-1;Hugh;Oke;;70;167;2009-9-26;Oshawa;ON;Canada;;;0;Left
5486;-1;-1;Tyrone;Lewall;;67;169;2009-11-15;Ajax;ON;Canada;;;0;Right
5487;-1;-1;Brandon;Hunt;;69;163;2009-1-24;Winnipeg;MB;Canada;Turkey;;0;Right
5488;-1;-1;Sebastian;Kroon;;72;213;2009-10-19;Lemland;AHV;Åland;;;0;Left
5489;-1;-1;Jake;Bradle;;75;159;2009-7-8;Prince Albert;SK;Canada;;;0;Left
5490;-1;-1;Steven;Mayer;;68;137;2009-8-19;Salaberry-de-Valleyfield;QC;Canada;;;0;Right
5491;-1;-1;Kevin;Fuglestad;;62;150;2009-7-2;Asker;AKE;Norway;;;0;Right
5492;-1;-1;Collin;Tustin;;70;183;2009-11-11;Strathroy;ON;Canada;;;0;Left
5493;-1;-1;Travis;Smith;;69;136;2009-9-6;Edmonton;AB;Canada;;;0;Right
5494;-1;-1;Mark;Junkin;;67;132;2009-6-18;Halifax;NS;Canada;;;0;Right
5495;-1;-1;Brooks;Cooper;;68;153;2009-1-28;Surrey;BC;Canada;;;0;Right
5496;-1;-1;Jimi;Toivanen;;70;196;2009-5-8;Naantali;SOU;Finland;;;0;Left
5497;-1;-1;Ilari;Kemppinen;;69;174;2009-6-10;Helsinki;UUS;Finland;;;0;Left
5498;-1;-1;Stéphane;Hamelin;;74;176;2009-12-17;Saguenay;QC;Canada;;;0;Left
5499;-1;-1;Mike;McAllister;;69;154;2009-5-9;Ogden;NY;The United States;;;0;Left
5500;-1;-1;Adam;Sausa;;63;128;2009-4-18;Levice;NIT;Slovakia;Burundi;;0;Left
5501;-1;-1;Jeff;Bowman;;70;168;2009-11-29;Toronto;ON;Canada;;;0;Left
5502;-1;-1;Carl;Manning;;72;180;2009-6-13;St. Thomas;ON;Canada;;;0;Left
5503;-1;-1;Jeremy;Penny;;68;154;2009-4-4;Hamilton;ON;Canada;;;0;Left
5504;-1;-1;Brody;Provencal;;67;155;2009-12-25;Shawinigan;QC;Canada;;;0;Left
5505;-1;-1;Antti-Einari;Rosenqvist;;68;155;2009-3-30;Asikkala;PAH;Finland;;;0;Right
5506;-1;-1;Bill;Webb;;74;154;2009-4-15;Grand Forks;ND;The United States;;;0;Right
5507;-1;-1;Olle;Lövgren;;70;162;2009-12-24;Heby;UPP;Sweden;;;0;Left
5508;-1;-1;Chase;Morgan;;69;159;2009-11-19;Brampton;ON;Canada;;;0;Left
5509;-1;-1;Tanner;Blade;;68;189;2009-5-24;Guelph;ON;Canada;;;0;Left
5510;-1;-1;Jeff;Frig;;72;209;2009-3-10;Fort St. John;BC;Canada;;;0;Left
5511;-1;-1;Tyrel;Vesa;;67;174;2009-7-21;Guelph;ON;Canada;;;0;Right
5512;-1;-1;Benedikt;Artner;;70;190;2009-3-31;Salzburg;SAL;Austria;;;0;Right
5513;-1;-1;David;Dhaliwal;;67;141;2009-4-15;Quebec City;QC;Canada;;;0;Right
5514;-1;-1;Rufus;Koljonen;;73;173;2009-7-8;Turku;SOU;Finland;;;0;Left
5515;-1;-1;Simon;Ahl;;70;157;2009-6-15;Lemland;AHV;Åland;;;0;Right
5516;-1;-1;David;Johnston;;62;136;2009-3-15;San Francisco;CA;The United States;;;0;Right
5517;-1;-1;Daniel;Olsson;;66;140;2009-2-11;Lidingö;STO;Sweden;;;0;Right
5518;-1;-1;Arto;Ilomäki;;66;168;2009-11-14;Tuusula;UUS;Finland;;;0;Left
5519;-1;-1;Yevgeny;Sharov;;66;147;2009-4-24;Vyselki;KRA;Russia;;;0;Right
5520;-1;-1;James;Gaudreault;;69;163;2009-4-1;Montreal;QC;Canada;;;0;Left
5521;-1;-1;Volodymyr;Kutsenko;;65;149;2009-7-26;Odesa;ODE;Ukraine;;;0;Left
5522;-1;-1;Mathieu;Boulianne;;72;169;2009-10-12;Trois-Rivières;QC;Canada;;;0;Left
5523;-1;-1;George;Erkamps;;76;194;2009-11-15;Hinton;AB;Canada;;;0;Right
5524;-1;-1;Patrick;Mowrey;;73;204;2009-4-5;Oro-Medonte;ON;Canada;;;0;Left
5525;-1;-1;Samuel;Jonsson;;67;155;2009-6-15;Finström;AHV;Åland;;;0;Right
5526;-1;-1;William;Duguay;;69;146;2009-8-8;Longueuil;QC;Canada;;;0;Left
5527;-1;-1;Fabien;Prost;;72;170;2009-11-13;Bretteville-sur-Odon;LOW;France;;;0;Left
5528;-1;-1;Branden;Teskey;;68;157;2009-5-8;Abbotsford;BC;Canada;;;0;Left
5529;-1;-1;Curtis;Dalgarno;;70;170;2009-6-20;Waterloo;ON;Canada;;;0;Left
5530;-1;-1;Bobby;Clarke;;69;168;2009-5-23;North East;MD;The United States;;;0;Right
5531;-1;-1;Bob;Tordjman;;69;199;2009-6-14;Calgary;AB;Canada;;;0;Left
5532;-1;-1;René;Perron;;72;166;2009-12-30;Montreal;QC;Canada;;;0;Left
5533;-1;-1;Lukas;Podesva;;63;136;2009-11-5;Decín;UST;Czech Republic;;;0;Left
5534;-1;-1;Johnny;Ware;;67;169;2009-11-14;El Paso;TX;The United States;;;0;Left
5535;-1;-1;Charles-Olivier;Lacroix;;64;159;2009-12-28;Saint-Georges;QC;Canada;;;0;Left
5536;-1;-1;Pavel;Strnad;;68;151;2009-5-30;Pardubice;PAR;Czech Republic;;;0;Left
5537;-1;-1;Ryan;McKelvey;;65;147;2009-7-20;Parry Sound;ON;Canada;;;0;Left
5538;-1;-1;Tim;Birbeck;;69;161;2009-5-1;Vancouver;BC;Canada;The United States;;0;Right
5539;-1;-1;Michael;Paterson;;73;164;2009-12-31;Winnipeg;MB;Canada;;;0;Left
5540;-1;-1;Warren;Fernandez;;71;153;2009-7-31;Saint-Pierre;MIQ;Saint-Pierre & Miquelon;;;0;Left
5541;-1;-1;Hugo;Kihl;;70;144;2009-10-23;Jomala;AHV;Åland;;;0;Left
5542;-1;-1;Trevor;Thompson;;64;130;2009-9-12;Abbotsford;BC;Canada;;;0;Right
5543;-1;-1;Darcy;Scott;;72;196;2009-8-12;Mississauga;ON;Canada;;;0;Left
5544;-1;-1;Torben;Kjær;;66;152;2009-3-12;Gentofte;COP;Denmark;;;0;Left
5545;-1;-1;Nikolai;Aas;;73;193;2009-12-26;Mo i Rana;NOR;Norway;;;0;Left
5546;-1;-1;Robert;Bidlevskii;;66;159;2009-6-14;Barrie;ON;Canada;;;0;Left
5547;-1;-1;Olov;Sandberg;;70;151;2009-10-12;Jomala;AHV;Åland;;;0;Left
5548;-1;-1;Dan;Grant;;69;145;2009-4-7;Saanich;BC;Canada;;;0;Left
5549;-1;-1;Greg;Lorenz;;67;140;2009-2-4;Vancouver;BC;Canada;;;0;Right
5550;-1;-1;John;Halls;;71;151;2009-3-24;Chelmsford;MA;The United States;;;0;Left
5551;-1;-1;Henri;Cousineau;;73;170;2009-12-11;Saguenay;QC;Canada;;;0;Right
5552;-1;-1;Sverker;Tanskanen;;67;169;2009-10-21;Turku;SOU;Finland;;;0;Right
5553;-1;-1;Bobby;Irvan;;73;154;2009-12-7;Havertown;PA;The United States;;;0;Left
5554;-1;-1;Jacob;Hartwig;;68;157;2009-11-13;Vidor;TX;The United States;;;0;Left
5555;-1;-1;Justin;Lund;;68;182;2009-4-11;Cole Harbour;NS;Canada;;;0;Left
5556;-1;-1;Jim;Gilchrist;;72;151;2009-10-27;Woburn;MA;The United States;;;0;Left
5557;-1;-1;Mika;Väisänen;;66;146;2009-8-1;Forssa;KAN;Finland;;;0;Right
5558;-1;-1;Julien;Desbiens;;65;151;2009-3-11;Saint-Basile-le-Grand;QC;Canada;;;0;Right
5559;-1;-1;Nicolas;Côté;;66;141;2009-2-24;Lévis;QC;Canada;;;0;Left
5560;-1;-1;Curtis;Kiriakou;;67;137;2009-5-10;Mission;BC;Canada;;;0;Left
5561;-1;-1;Ryan;Koper;;71;158;2009-9-4;Toronto;ON;Canada;;;0;Left
5562;-1;-1;Jessie;Audley;;71;149;2009-2-16;Hanceville;AL;The United States;;;0;Right
5563;-1;-1;Joe;Burdon;;68;148;2009-6-10;Clarksburg;WV;The United States;;;0;Right
5564;-1;-1;Maros;Valent;;69;164;2009-1-15;Prievidza;TRE;Slovakia;;;0;Left
5565;-1;-1;Alber;Barak;;68;144;2009-8-19;Gatineau;QC;Canada;;;0;Right
5566;-1;-1;Alex;Iutzi;;66;129;2009-4-20;Hinton;AB;Canada;;;0;Right
5567;-1;-1;Zackary;Lagacé;;72;173;2009-10-31;L'Épiphanie;QC;Canada;;;0;Left
5568;-1;-1;Leo;Hynes;;71;171;2009-6-15;Deep River;ON;Canada;Algeria;;0;Left
5569;-1;-1;Vojtech;Kozar;;68;135;2009-7-28;Duchcov;UST;Czech Republic;;;0;Right
5570;-1;-1;Josh;Hunter;;68;170;2009-2-15;Elkridge;MD;The United States;;;0;Right
5571;-1;-1;Clarence;Kearney;;71;172;2009-10-14;Windsor;WI;The United States;;;0;Left
5572;-1;-1;Alamen;Kucharski;;67;139;2009-11-14;Tytuvenai;SIA;Lithuania;;;0;Right
5573;-1;-1;Marc;Wickens;;67;140;2009-11-6;Brampton;ON;Canada;;;0;Left
5574;-1;-1;Jozef;Bielik;;71;183;2009-10-20;Trencín;TRE;Slovakia;;;0;Left
5575;-1;-1;Michael;Nash;;74;183;2009-4-24;Coquitlam;BC;Canada;;;0;Left
5576;-1;-1;Ryan;Post;;72;176;2009-1-28;Windsor;ON;Canada;;;0;Left
5577;-1;-1;Nick;Antisin;;71;176;2009-10-17;Edmonton;AB;Canada;;;0;Left
5578;-1;-1;Nels;Bakovic;;71;149;2009-9-10;London;ON;Canada;The United States;;0;Left
5579;-1;-1;Eddie;Mahoney;;70;168;2009-12-26;Arlington;TX;The United States;;;0;Right
5580;-1;-1;Roman;Havlena;;63;142;2009-10-28;Prague;PRA;Czech Republic;;;0;Left
5581;-1;-1;Billy;Harbor;;69;158;2009-11-3;Hamilton;ON;Canada;;;0;Left
5582;-1;-1;Paul;Vance;;68;153;2009-10-3;Brooklyn;NY;The United States;;;0;Left
5583;-1;-1;Mike;Reichert;;67;146;2009-3-28;Summerland;BC;Canada;;;0;Left
5584;-1;-1;Elvis;Snopek;;68;147;2009-8-19;Toronto;ON;Canada;;;0;Left
5585;-1;-1;Stanley;O'Devlin;;72;150;2009-3-22;Fort Lauderdale;FL;The United States;;;0;Left
5586;-1;-1;Milan;Dyba;;65;129;2009-6-15;Polna;VYS;Czech Republic;;;0;Right
5587;-1;-1;Heinrich;Armbrust;;64;140;2009-6-24;Chemnitz;SAX;Germany;;;0;Left
5588;-1;-1;Rich;Lacy;;68;140;2009-5-30;Amherst;NY;The United States;;;0;Left
5589;-1;-1;Mike;Hagood;;62;134;2009-12-21;Nogales;AZ;The United States;;;0;Left
5590;-1;-1;Vincent;Dupéré;;68;152;2009-12-2;Gatineau;QC;Canada;;;0;Right
5591;-1;-1;Denny;Plumer;;72;209;2009-12-16;Owensboro;KY;The United States;;;0;Left
5592;-1;-1;Brett;Donnelly;;65;143;2009-9-28;Pickering;ON;Canada;Germany;;0;Left
5593;-1;-1;Lou;Rollock;;70;165;2009-10-16;Detroit;MI;The United States;;;0;Right
5594;-1;-1;Arlen;Hayes;;70;141;2009-3-6;Mentone;CA;The United States;;;0;Right
5595;-1;-1;Christian;Bonnard;;72;172;2009-7-1;Fresnes;ÎLE;France;;;0;Left
5596;-1;-1;Domenic;Huck;;70;151;2009-12-24;Richmond;BC;Canada;;;0;Left
5597;-1;-1;Craig;Pritz;;73;166;2009-6-4;Hamilton;ON;Canada;;;0;Left
5598;-1;-1;Myles;Richard;;74;157;2009-11-30;Calgary;AB;Canada;;;0;Left
5599;-1;-1;Filip;Janosik;;72;173;2009-1-29;Nitra;NIT;Slovakia;;;0;Right
5600;-1;-1;Ruedi;Tischhauser;;67;189;2009-2-16;Wetzikon;ZH;Switzerland;;;0;Left
5601;-1;-1;Scott;Brown;;68;136;2009-6-19;Perry Hall;MD;The United States;;;0;Left
5602;-1;-1;Bryan;Dubé;;70;148;2009-2-25;Montreal;QC;Canada;The United States;;0;Left
5603;-1;-1;Simon;Gustafsson;;65;138;2009-7-18;Hammarland;AHV;Åland;;;0;Left
5604;-1;-1;Jason;Pearson;;68;139;2009-4-9;Sudbury;ON;Canada;;;0;Right
5605;-1;-1;Jesse;MacDermid;;72;145;2009-12-7;Regina;SK;Canada;;;0;Left
5606;-1;-1;Rhett;Tustin;;70;150;2009-11-3;Hamilton;ON;Canada;The United States;;0;Left
5607;-1;-1;Marlon;Brinker;;70;168;2009-7-9;River Park;FL;The United States;;;0;Left
5608;-1;-1;Gabriel;Péloquin;;67;139;2009-2-13;Saint-Jean-sur-Richelieu;QC;Canada;;;0;Left
5609;-1;-1;Jason;Koteas;;69;171;2009-8-1;Richmond;BC;Canada;;;0;Left
5610;-1;-1;Daniel;Mack;;70;138;2009-5-24;Manchester;NH;The United States;;;0;Left
5611;-1;-1;Greg;Hall;;63;143;2009-9-25;Burnaby;BC;Canada;;;0;Right
5612;-1;-1;Paxton;Byers;;67;140;2009-10-19;Sydney;NS;Canada;;;0;Left
5613;-1;-1;Kyllian;Schenn;;69;161;2009-10-5;Clarington;ON;Canada;;;0;Left
5614;-1;-1;Zacharie;Ménard;;71;168;2009-4-7;Montreal;QC;Canada;;;0;Left
5615;-1;-1;Brandon;Geiger;;67;142;2009-4-9;Pelham;ON;Canada;;;0;Right
5616;-1;-1;Lucas;Larsen;;66;155;2009-10-8;Lemvig;RIN;Denmark;;;0;Left
5617;-1;-1;Craig;Banham;;70;167;2009-2-7;Hamilton;ON;Canada;;;0;Left
5618;-1;-1;Mike;Procter;;69;154;2009-12-10;West Nipissing;ON;Canada;;;0;Left
5619;-1;-1;Alex;Bédard;;68;188;2009-7-17;Halifax;NS;Canada;;;0;Left
5620;-1;-1;Steven;Rychly;;67;179;2009-11-28;Winnipeg;MB;Canada;;;0;Left
5621;-1;-1;Elliot;Nilsson;;69;164;2009-11-27;Stockholm;STO;Sweden;;;0;Right
5622;-1;-1;Olavi;Noronen;;66;139;2009-4-7;Anjalankoski;KYM;Finland;;;0;Left
5623;-1;-1;Bob;Dybdal;;69;201;2009-7-26;Toronto;ON;Canada;;;0;Left
5624;-1;-1;Sergey;Igushev;;67;138;2009-4-27;Artyomovsk;KRA;Russia;;;0;Left
5625;-1;-1;Sean;Leposavic;;71;174;2009-10-13;Toronto;ON;Canada;;;0;Left
5626;-1;-1;Trevor;Down;;71;179;2009-7-10;Calgary;AB;Canada;;;0;Right
5627;-1;-1;Benjamin;Sivula;;67;173;2009-6-24;Vihti;UUS;Finland;;;0;Right
5628;-1;-1;Ben;Timmons;;69;145;2009-9-13;Ottawa;ON;Canada;;;0;Left
5629;-1;-1;Brandon;Martin;;68;159;2009-8-12;Mississauga;ON;Canada;;;0;Left
5630;-1;-1;Duvie;Egener;;67;177;2009-8-27;Toronto;ON;Canada;;;0;Right
5631;-1;-1;Ross;Kwiwissa;;71;149;2009-11-6;Richmond Hill;ON;Canada;;;0;Left
5632;-1;-1;Corey;Root;;67;154;2009-1-14;North Vancouver;BC;Canada;;;0;Left
5633;-1;-1;Bruno-Carl;Potvin;;70;170;2009-9-20;Quebec City;QC;Canada;;;0;Left
5634;-1;-1;Elijah;Lequime;;69;151;2009-2-14;Strathroy;ON;Canada;;;0;Left
5635;-1;-1;Vasyl;Antonyuk;;67;154;2009-9-16;Trencín;TRE;Slovakia;;;0;Left
5636;-1;-1;Sven;Kumpulainen;;76;194;2009-2-12;Lemland;AHV;Åland;;;0;Left
5637;-1;-1;Thibault;Simon;;66;169;2009-4-19;Rueil-Malmaison;ÎLE;France;;;0;Left
5638;-1;-1;William;Cattanach;;68;161;2009-3-13;Miramichi;NB;Canada;;;0;Left
5639;-1;-1;Vyacheslav;Lebedev;;73;181;2009-9-14;Tula;TUL;Russia;;;0;Left
5640;-1;-1;Keegan;Simpson;;68;146;2009-9-7;Kingsville;ON;Canada;;;0;Left
5641;-1;-1;Julien;Khan;;72;173;2009-4-12;Richelieu;QC;Canada;;;0;Left
5642;-1;-1;Cullen;Randolph;;71;186;2009-2-10;Lake St. Louis;MO;The United States;;;0;Left
5643;-1;-1;Alex;Aubin;;69;161;2009-3-15;Brampton;ON;Canada;;;0;Left
5644;-1;-1;Stanislav;Krcmar;;67;148;2009-6-7;Nitra;NIT;Slovakia;;;0;Left
5645;-1;-1;Ales;Seliga;;71;158;2009-9-19;Slatinany;PAR;Czech Republic;;;0;Right
5646;-1;-1;Guillaume;Doyon;;64;162;2009-6-6;Edina;MN;The United States;;;0;Right
5647;-1;-1;Miikka;Lyytikäinen;;71;176;2009-10-11;Tampere;PIR;Finland;;;0;Left
5648;-1;-1;Tyler;Shockey;;68;145;2009-2-20;Fox Creek;AB;Canada;;;0;Left
5649;-1;-1;Alexander;Weinberger;;66;139;2009-3-14;Berndorf;NIE;Austria;;;0;Left
5650;-1;-1;Alex;Allan;;71;188;2009-5-25;Vancouver;BC;Canada;;;0;Right
5651;-1;-1;Anthony;Nadeau;;71;173;2009-4-25;Quebec City;QC;Canada;;;0;Left
5652;-1;-1;Paul;Smith;;73;145;2009-2-13;Pelham;ON;Canada;;;0;Right
5653;-1;-1;Simon;Björk;;67;155;2009-5-26;Stockholm;STO;Sweden;;;0;Left
5654;-1;-1;Jon;Stewart;;73;161;2009-11-5;Spring Lake;NC;The United States;;;0;Right
5655;-1;-1;Sammy;O'Hennessy;;71;166;2009-9-22;Lawton;OK;The United States;;;0;Right
5656;-1;-1;Pavel;Buynitski;;64;142;2009-5-8;Grodno;GRO;Belarus;;;0;Right
5657;-1;-1;Mark;Miehm;;64;146;2009-4-1;Guelph;ON;Canada;;;0;Left
5658;-1;-1;Brian;Bonner;;73;156;2009-11-1;Corvallis;OR;The United States;;;0;Left
5659;-1;-1;Moritz;Meyer;;65;139;2009-11-26;Wattwil;SG;Switzerland;;;0;Left
5660;-1;-1;Randy;Lane;;72;207;2009-3-30;James;NC;The United States;;;0;Left
5661;-1;-1;Tashiaki;Ootani;;71;163;2009-8-7;Hiroshima;HIR;Japan;;;0;Left
5662;-1;-1;Semyon;Murakhovsky;;75;166;2009-10-2;Kramatorsk;DON;Ukraine;;;0;Left
5663;-1;-1;Ryan;Johnson;;69;154;2009-7-1;Kawartha Lakes;ON;Canada;;;0;Right
5664;-1;-1;Jordan;Stephenson;;67;158;2009-11-5;Victoria;BC;Canada;;;0;Left
5665;-1;-1;Brett;Carrigan;;71;151;2009-4-2;Toronto;ON;Canada;;;0;Left
5666;-1;-1;Jason;Sharp;;68;171;2009-6-30;Sudbury;ON;Canada;;;0;Left
5667;-1;-1;Mario;Legault;;69;197;2009-5-5;Notre-Dame-du-Mont-Carmel;QC;Canada;;;0;Right
5668;-1;-1;Jakub;Tomas;;68;153;2009-12-8;Prague;PRA;Czech Republic;;;0;Right
5669;-1;-1;Salvatore;Bellotti;;69;150;2009-2-9;Statte;APU;Italy;;;0;Right
5670;-1;-1;Bohumil;Kacer;;70;156;2009-9-18;Ústí nad Labem;UST;Czech Republic;;;0;Left
5671;-1;-1;Ivan;Yenin;;70;163;2009-1-13;Serov;SVE;Russia;India;;0;Left
5672;-1;-1;Tim;Abt;;68;155;2009-7-23;Emmen;LU;Switzerland;;;0;Left
5673;-1;-1;Ryan;Liggett;;66;141;2009-10-13;East Amherst;NY;The United States;;;0;Right
5674;-1;-1;Andrew;Hoskins;;65;151;2009-11-5;Winnipeg;MB;Canada;;;0;Left
5675;-1;-1;Justin;Konopka;;69;190;2009-4-21;Kitchener;ON;Canada;;;0;Left
5676;-1;-1;Simon;Noël;;63;133;2009-2-5;Montreal;QC;Canada;;;0;Left
5677;-1;-1;Jaakko;Sotikoff;;68;150;2009-9-28;Mikkeli;SSA;Finland;;;0;Left
5678;-1;-1;David;Mathieu;;73;160;2009-12-31;Quebec City;QC;Canada;;;0;Left
5679;-1;-1;Dmitry;Matlakh;;69;148;2009-9-11;Riga;RIG;Latvia;;;0;Left
5680;-1;-1;Ralph;Meredith;;66;130;2009-12-9;Oklahoma City;OK;The United States;;;0;Left
5681;-1;-1;Mikael;Hänninen;;74;165;2009-3-6;Kuusankoski;KYM;Finland;;;0;Left
5682;-1;-1;Kieran;Schmidt;;70;183;2009-11-10;Darnestown;MD;The United States;;;0;Right
5683;-1;-1;Maczysz;Cieslak;;62;154;2009-1-28;Ostrów Wielkopolski;WIE;Poland;;;0;Left
5684;-1;-1;Max;Rota;;69;186;2009-6-26;Halifax;NS;Canada;;;0;Right
5685;-1;-1;Mike;Bruce;;69;134;2009-6-29;Thornhill;ON;Canada;;;0;Left
5686;-1;-1;Alexandre;Audet;;71;206;2009-3-23;Montreal;QC;Canada;;;0;Left
5687;-1;-1;Shawn;Lloyd;;71;174;2009-2-22;Hancock;MD;The United States;;;0;Left
5688;-1;-1;David;Sherer;;69;152;2009-5-21;Houston;TX;The United States;;;0;Left
5689;-1;-1;Adam;McMurchy;;71;152;2009-8-2;Vancouver;BC;Canada;;;0;Left
5690;-1;-1;Roy;Pogue;;71;174;2009-12-21;Circleville;OH;The United States;;;0;Left
5691;-1;-1;Léandre;Lachance;;68;153;2009-1-9;Montreal;QC;Canada;;;0;Left
5692;-1;-1;David;Sharp;;68;160;2009-2-15;Normal;IL;The United States;;;0;Right
5693;-1;-1;Spencer;Bonar;;71;164;2009-8-16;Edmonton;AB;Canada;;;0;Left
5694;-1;-1;Adam;Welch;;66;154;2009-1-21;Paterson;NJ;The United States;;;0;Left
5695;-1;-1;Michael;Hoogendoorn;;74;205;2009-11-14;Bolton;ON;Canada;The United States;;0;Right
5696;-1;-1;Viorel;Palimaru;;71;185;2009-6-10;Pischia;TIM;Romania;;;0;Left
5697;-1;-1;Dmitry;Zhernokleyev;;68;131;2009-5-28;Nizhny Novgorod;NIZ;Russia;;;0;Right
5698;-1;-1;Allen;Collick;;66;133;2009-8-17;Clinton;OK;The United States;;;0;Left
5699;-1;-1;Andrew;Ritchie;;68;157;2009-3-14;Smithville;ON;Canada;;;0;Left
5700;-1;-1;Lee;Skolney;;71;200;2009-4-21;Ottawa;ON;Canada;;;0;Left
5701;-1;-1;Alex;Loon;;70;155;2009-10-31;Gatineau;QC;Canada;;;0;Right
5702;-1;-1;Floyd;Cornellier;;67;170;2009-6-23;Waverly;OH;The United States;;;0;Right
5703;-1;-1;Roger;Reeve;;65;128;2009-4-21;Summerside;PE;Canada;;;0;Left
5704;-1;-1;Eugene;Barrett;;72;199;2009-5-21;Mars Hill-Blaine;ME;The United States;;;0;Left
5705;-1;-1;Brad;Waterman;;69;187;2009-3-5;Almonte;ON;Canada;;;0;Left
5706;-1;-1;Henrik;Landqvist;;68;185;2009-1-7;Eksjö;JöN;Sweden;;;0;Right
5707;-1;-1;Cameron;Dillabough;;69;171;2009-8-18;Toronto;ON;Canada;;;0;Left
5708;-1;-1;Dylan;Thorel;;75;162;2009-6-25;Champlin;MN;The United States;;;0;Right
5709;-1;-1;Milan;Fadrny;;66;131;2009-4-1;Nitra;NIT;Slovakia;;;0;Left
5710;-1;-1;Scott;Hawn;;72;161;2009-4-7;Grand Falls;NB;Canada;;;0;Left
5711;-1;-1;Chris;Clarke;;66;162;2009-3-19;Wayne;NJ;The United States;;;0;Right
5712;-1;-1;Sebastian;Persson;;68;158;2009-4-26;Halmstad;HAL;Sweden;;;0;Left
5713;-1;-1;Gustaf;Andersen;;72;154;2009-2-25;Malmö;SKå;Sweden;;;0;Left
5714;-1;-1;Joel;Millan;;64;143;2009-3-28;Vaughan;ON;Canada;;;0;Right
5715;-1;-1;Shawn;Landry;;74;204;2009-10-26;Richmond Hill;ON;Canada;;;0;Left
5716;-1;-1;Troy;Bernard;;65;134;2009-3-31;Orcutt;CA;The United States;;;0;Right
5717;-1;-1;Daryl;Pratt;;70;161;2009-1-1;Calgary;AB;Canada;;;0;Left
5718;-1;-1;Artyom;Nosov;;72;198;2009-2-26;Sergach;NIZ;Russia;;;0;Left
5719;-1;-1;Ulf;Flodin;;64;139;2009-12-28;Maarianhamina;AHV;Åland;;;0;Right
5720;-1;-1;Josh;Emma;;63;130;2009-11-1;Ottawa;ON;Canada;;;0;Left
5721;-1;-1;Jean-Luc;Malenfant;;69;159;2009-7-6;Saint-Georges;QC;Canada;;;0;Right
5722;-1;-1;Adam;Andrews;;71;177;2009-8-11;Burnaby;BC;Canada;;;0;Left
5723;-1;-1;Taylor;Howorko;;74;182;2009-10-5;Burnaby;BC;Canada;;;0;Left
5724;-1;-1;Denis;Lisutin;;70;144;2009-9-3;Zavodskoy;NOR;Russia;;;0;Right
5725;-1;-1;Mathieu;Pratte;;64;161;2009-1-14;Saint-Constant;QC;Canada;;;0;Left
5726;-1;-1;Bryce;Porath;;70;196;2009-9-30;Sudbury;ON;Canada;;;0;Left
5727;-1;-1;Jonathan;Leduc;;72;163;2009-9-5;Richmond Hill;ON;Canada;;;0;Left
5728;-1;-1;Fyodor;Pisemsky;;65;135;2009-8-29;Tallinn;HAR;Estonia;;;0;Right
5729;-1;-1;Johan;Bergkvist;;70;192;2009-1-22;Ånge;VäS;Sweden;;;0;Left
5730;-1;-1;Vladimir;Tulupov;;72;174;2009-5-28;St. Petersburg;SAI;Russia;;;0;Right
5731;-1;-1;Theodor;Feldt;;72;188;2009-7-9;Norrköping;ÖST;Sweden;;;0;Right
5732;-1;-1;Louis-Martin;Duchesne;;70;166;2009-6-7;Montreal;QC;Canada;;;0;Left
5733;-1;-1;Alex;Graham;;66;140;2009-2-19;Evansville;IN;The United States;;;0;Left
5734;-1;-1;Payton;Moon;;66;148;2009-8-10;Oshawa;ON;Canada;;;0;Right
5735;-1;-1;Luka;Mueller;;66;155;2009-1-29;Wainwright;AB;Canada;;;0;Left
5736;-1;-1;Finlay;Coulson;;76;196;2009-3-28;Halifax;NS;Canada;;;0;Left
5737;-1;-1;Franco;Tebaldi;;64;140;2009-8-25;Port-Cartier;QC;Canada;;;0;Left
5738;-1;-1;Nolan;Gallagher;;72;177;2009-10-18;LaSalle;ON;Canada;;;0;Left
5739;-1;-1;Zak;Wycherley;;71;186;2009-9-7;Toronto;ON;Canada;;;0;Left
5740;-1;-1;Tomas;Degerth;;72;160;2009-10-12;Tampere;PIR;Finland;;;0;Left
5741;-1;-1;Manfred;Grasser;;71;168;2009-4-21;Neustadt;RHI;Germany;;;0;Left
